LABEL	TEXT
spam	آپ کے لئے خصوصی پیشکش: دعویٰ کرنے کے لئے کلک کریں
spam	اہم سیکیورٹی نوٹس: اپنی شناخت کی تصدیق کریں
spam	آپ کا اکاؤنٹ متاثر ہوسکتا ہے: اب تصدیق کریں
spam	خصوصی پیشکش: اپنا انعام فوراً حاصل کریں
spam	فوری: اکاؤنٹ وقفہ سے بچنے کے لئے کارروائی کی ضرورت ہے
spam	آپ کا اکاؤنٹ ایک انعام جیتا ہے: اب دعویٰ کریں
spam	اہم نوٹس: اپنی اکاؤنٹ کی معلومات تازہ کریں
spam	بینک کی بروزر تازہ کاری
spam	حساب کی نادرست استعمال
spam	انٹرنیٹ بینکنگ کی تصدیق
spam	خصوصی معلومات کی درخواست
spam	اکاؤنٹ کی غلط استعمال
spam	بینکنگ کی تازہ کاری کا مستند
spam	بینک کی غیر معمولی فعالیت
spam	بینک کے طریقے سے درخواست کیا گیا
spam	بینک کی فوری درخواست
spam	اکاؤنٹ میں رقم کا نقل
spam	اکاؤنٹ کی فوری بنیادی تازہ کاری
spam	مبارک ہو، آپ جیت گئے ہیں!
spam	مفت آزمائشی پیشکش
spam	محدود مقدار دستیاب ہے
spam	دعویٰ کرنے کا آخری موقع
spam	خصوصی دعوت
spam	اپنی معلومات کو اب تازہ کریں
spam	فوراً کارروائی کی ضرورت ہے
spam	خصوصی انعامات کو کھولیں
spam	اپنے انعام کو حاصل کرنے کے لئے کلک کریں
spam	فوراً سیکیورٹی الرٹ
spam	مبارک ہو، آپ جیت گئے ہیں!
spam	مفت آزمائشی پیشکش
spam	محدود مقدار دستیاب ہے
spam	دعویٰ کرنے کا آخری موقع
spam	خصوصی دعوت
spam	اپنی معلومات کو اب تازہ کریں
spam	فوراً کارروائی کی ضرورت ہے
spam	خصوصی انعامات کو کھولیں
spam	اپنے انعام کو حاصل کرنے کے لئے کلک کریں
spam	فوراً سیکیورٹی الرٹ
spam	خصوصی پیشکشوں کے لئے اب کام کریں
spam	خصوصی سودوں کا فوری رسائی
spam	محدود مدت کا چھوٹ موجود ہے
spam	آپ کا اکاؤنٹ فوراً توجہ کی ضرورت ہے
spam	آپ کے اکاؤنٹ کو محفوظ بنانے کا آخری قدم
spam	اہم سیکیورٹی اپ ڈیٹ کی ضرورت ہے
spam	وی آئی پی ممبروں کے لئے خصوصی رسائی
spam	اس محدود مدت کی پیشکش سے محروم نہ ہوں
spam	اہم سیکیورٹی الرٹ: اب تازہ کریں
spam	آپ کا اکاؤنٹ خصوصی فروغ کے لئے منتخب کیا گیا ہے
spam	اپنی جگہ محفوظ کرنے کے لئے فوراً عمل کریں
spam	اہم اکاؤنٹ نوٹس: اپنی تفصیلات کی تصدیق کریں
spam	اپنے انعام کو ختم ہونے سے پہلے حاصل کریں
spam	اکاؤنٹ کو محفوظ کرنے کے لئے لاگ ان کریں تاکہ انعامات حاصل کریں
spam	اکاؤنٹ کی سیکیورٹی الرٹ: فوری کارروائی کی ضرورت ہے
spam	اکاؤنٹ کی تفصیلات کی تصدیق کرنے کے لئے
spam	محدود مدت کی پیشکش: ابھی کلک کریں تکہ ادا کریں
spam	شکایت کی گئی شکایت کے لئے فوراً جواب دیں
spam	[کمپنی کا نام] سے اہم پیغام
spam	اکاؤنٹ بند ہونے سے بچنے کے لئے اکاؤنٹ کی تصدیق کریں
spam	فوری طور پر اپنی ادائیگی کی معلومات کو تازہ کریں
spam	مفت ٹرائیل دستیاب ہے آج ہی سائن اپ کریں
spam	آپ کا اکاؤنٹ بند ہوگیا ہے اپنی شناخت کی تصدیق کریں
spam	اپنی شناخت کی تصدیق کریں تصدیق کے ساتھ جواب دیں
spam	بونس اپنے پوائنٹس دوبارہ حاصل کریں ریڈیم کریں
spam	آپ کا اکاؤنٹ جائزہ کیلئے پرچم کر دیا گیا ہے فوراً جواب دیں
spam	اہم نوٹس تصدیق کے ساتھ جواب دیں
spam	وفادار گاہکوں کے لئے مفت تحفہ دعویٰ کریں
spam	آپ کا پاس ورڈ تبدیل کرنے کی ضرورت ہے: ری سیٹ کے ساتھ جواب دیں
spam	فوری: اپنا موبائل نمبر تصدیق کریں
spam	آپ کی سبسکرپشن جلد ختم ہونے والی ہے: ابھی تجدید کریں
spam	خصوصی پیشکش: جواب دینے کے لئے ٹیکسٹ کریں
ham	آپ کی دنیا کیسی ہے؟ کیا کوئی دلچسپ بات ہوئی؟
ham	آپ کی زندگی میں کچھ مہمان دلچسپ آئے ہیں؟
ham	کیا آپ کوئی نیا خواب دیکھ رہے ہیں؟
ham	آپ کا دن چل رہا ہے کیسا ہے؟ کوئی نیا موقع؟
ham	آپ نے کوئی نیا گانا سنا ہے حال ہی میں؟
ham	کیا کوئی دوست نئی محبت کا اظہار کر رہے ہیں؟
ham	آپ کی دنیا میں کوئی خوبصورتی دیکھی؟
ham	آپ کی زندگی میں کچھ خاص ہوا؟
ham	آپ کی دنیا کیسی ہے؟ کیا نیا سیکھا؟
ham	آپ کے دن کیسا گزرا؟ کیا دلچسپی باتیں ہوئیں؟
ham	کیا آپ کوئی نیا مسلسل دیکھ رہے ہیں؟
ham	آپ کی دنیا کیسی ہے؟ کیا نیا سوچ رہے ہیں آپ؟
ham	آپ کی روزمرہ کیسی گزرتی ہے؟ کیا نئی باتیں ہوئیں؟
ham	کیا آپ کوئی نیا مقصد حاصل کر رہے ہیں؟
ham	آپ کے دن کیسا گزرا؟ کیا خوبصورت واقعات ہوئے؟
ham	آپ کی دنیا کیسی ہے؟ کوئی نیا مقصد؟
ham	آپ کی زندگی میں کوئی نیا حصہ شامل ہوا؟
ham	کیا آپ کوئی نیا موسیقی بنا رہے ہیں؟
ham	آپ کی دنیا کیسی ہے؟ کوئی نیا کتاب پڑھی؟
ham	آپ کی زندگی میں کچھ مخصوص ہوا؟
ham	آپکا دوست، ہمیشہ آپکے ساتھ ہے۔
ham	آپکی مسکراہٹ سے زندگی روشن ہے۔
ham	ماشاءاللہ
ham	خوش رہیے اور اپنی زندگی کو انجوائی کیجیے۔
ham	اللہ آپکو ہمیشہ خوش اور سلامت رکھے۔
ham	آج کا دن آپ کے لیے خوشیوں سے بھرا ہو۔
ham	آپکی دوستی کا شکریہ، آپ بہت اچھے ہیں۔
ham	محنت اور امید سے آپکو ہر مشکل کا سامنا کرنے کی قوت ملتی ہے۔
ham	آپکا دوست آپکی ہر مصیبت میں آپکے ساتھ ہے۔
ham	کامیابی کی راہوں میں آپکو آسان راستہ ملے۔
ham	آپکا دوست دعا کرتا ہے کہ آپ ہمیشہ خوش رہیں۔
ham	آپ کیا حال ہیں؟ کیا آپ کی زندگی کیسی چل رہی ہے؟
ham	آپ کی دنیا کیسی ہے؟ کچھ دلچسپ کام کر رہے ہیں؟
ham	آپ کی روزمرہ کیسی گزر رہی ہے؟ کوئی دلچسپ باتیں ہیں؟
ham	کیا نئی باتیں ہیں آپ کے پاس؟ کیا خوبصورتیاں دیکھ رہے ہیں آپ؟
ham	آپ کی زندگی کیا کہانی ہے؟ کوئی دلچسپ واقعات ہوئے؟
ham	کیا آپ کو کوئی دلچسپ بات بتا سکتے ہیں؟ کیا آپ کی زندگی میں کوئی نیا ہو رہا ہے؟
ham	آپ کی کیسی محنتی زندگی چل رہی ہے؟ کچھ دلچسپ پروجیکٹس ہیں آپ کے پاس؟
ham	آپ کی دنیا کیسی ہے؟ کیا آپ کے دنوں میں کوئی مزیدار واقعات ہوئے؟
ham	آپ کی زندگی کیسی جا رہی ہے؟ کیا آپ کے پاس کوئی دلچسپ کام ہے؟
ham	آپ کے دن کیسا گزرا؟ کچھ دلچسپ تجربے ہوئے؟
ham	آپ کی زندگی میں کوئی نیا موڑ آیا ہے؟ کوئی نیا مقصد؟
ham	آپ کی روزمرہ کیسی گزرتی ہے؟ کیا نیا سیکھ رہے ہیں آپ؟
ham	آپ کے دن کیسا گزرا؟ کیا خوشیاں ہوئیں؟
ham	کیا کوئی دلچسپ کتاب پڑھ رہے ہیں آپ؟
ham	کیا کوئی دلچسپ فلم دیکھی ہے آپ نے حال ہی میں؟
ham	آپ کے دن کیسا گزرا؟ کیا نئی باتیں سنی ہیں؟
ham	آپ کی دنیا کیسی ہے؟ کیا آپ کوئی نیا ہوبی ہو رہی ہے؟
ham	آپ کی روزمرہ کیسی گزرتی ہے؟ کوئی نیا پروجیکٹ؟
ham	آپ کے دن کیسا گزرا؟ کیا آپ کوئی نیا مقصد تلاش کر رہے ہیں؟
ham	رابطے کا زیادہ وقت گزارنا خوشی کا زیادہ وقت گزارنا ہوتا ہے۔
ham	ہمیشہ محبت اور محبت سے گزریں۔
ham	آپ کی خوشیوں میں ہمیشہ شامل رہیں۔
ham	زندگی کے ہر لمحے کو قدر کریں۔
ham	خوشیوں کو بانٹیں اور غموں کو ہلکا کریں۔
ham	ہمیشہ اپنے خوابوں کی پیروی کریں۔
ham	دنیا کے خوبصورت مناظر کا لطف اُٹھائیں۔
ham	دوسروں کی خوشیوں میں اپنی خوشی تلاش کریں۔
ham	آپکی محبت کو قدر کیجیے۔
ham	ہر روز ایک نیک کام کیجیے۔
ham	خوابوں کو پورا کرنے کیلئے کوشش کیجیے۔
ham	رات کے چاند کی روشنی میں خوبصورتی دیکھیں۔
ham	اپنے دل کو خوش رکھیں اور دوسروں کو بھی خوش کریں۔
ham	موسم کی خوبصورتی کا انجوائی کیجیے۔
ham	دوسروں کی خوشیوں کیلئے دعائیں کیجیے۔
ham	اپنی زندگی کی قیمت کیجیے۔
ham	محبت اور احسان کیجیے۔
ham	اپنے دوستوں کو محبت اور احسان دیجیے۔
ham	خوابوں کو حقیقت بنائیں۔
ham	اپنی زندگی کو خوشی سے بھر دیجیے۔
ham	دوسروں کو مدد کریں اور ان کی مساعدت کیجیے۔
ham	خوشیوں کو دیکھنے کی کوشش کیجیے۔
ham	اپنی زندگی کو ایک نیک طریقے سے گزاریں۔
ham	آپ کی خوشیوں کا خیال رکھیں۔
ham	دوسروں کے ساتھ وقت گزارنے کیجیے۔
ham	خوش رہیں اور دوسروں کو خوش رکھیں۔
ham	محبت کیجیے اور محبت پائیے۔
ham	دوسروں کے ساتھ حسن سلوک کیجیے۔
ham	اپنے خوابوں کو تکمیل دیجیے۔
ham	اپنی خوشیوں کو تلاش کیجیے۔
ham	دوسروں کی خوشیوں کو دیکھنے کیلئے تیار رہیں۔
ham	اپنے دل کی آواز سنیں اور اس پر عمل کیجیے۔
ham	خوشیوں کو شکریہ کیجیے اور ان کا مطلب سمجھیں۔
ham	اپنی زندگی کی قدر کیجیے اور اسے احترام دیں۔
ham	دوسروں کے ساتھ حسن سلوک کیجیے اور ان کی محبت پائیے۔
ham	اپنی زندگی کو زیادہ خوشگوار بنانے کیلئے کوشش کیجیے۔
ham	محبت اور احسان کا اظہار کیجیے۔
ham	خوابوں کو حقیقت میں بدلنے کیلئے کام کیجیے۔
ham	اپنی زندگی کو محبت اور پرسکونی سے گزاریں۔
ham	دوسروں کی مدد کیجیے اور ان کے ساتھ کھڑے ہوں۔
ham	محبت کو بھرپور طریقے سے اپنائ
spam	آپ کا اکاؤنٹ متاثر ہوسکتا ہے: محفوظ بنانے کے لئے کلک کریں
spam	2 ایک  معاضہ میں مفت داخلے 87121 کو ایف اے کپ کے فائنل کے 21 مئی 2005. ہائے  جیتنے کے لئے اندراج سوال موصول کرنا (ایسٹیڈی  شرح) T & C کی 08452810075 کی درخواست دے
spam	ارے وہاں ڈارلنگ اب یہ 3 ہفتے ہے اور کوئی لفظ واپس ہو گیا ہے! میں اب بھی اس کے لئے آپ کو کچھ مزہ چاہتے ہیں؟ TB ٹھیک ہے! XxX کی RCV کیلئے، ایک ¥ Â £ 1.50 بھیجنے کے لئے  ایسٹیڈی
spam	فاتح !! ایک قابل قدر نیٹ ورک کسٹمر کے طور پر آپ وصول کریں £ 900 انعام اجر کو منتخب کیا گیا ہے! کال 09061701461. دعوی کوڈ KL341 کا دعوی کرنے کے لئے. درست 12 گھنٹے صرف.
spam	آپ کے موبائل 11 ماہ یا تھا اس سے زیادہ؟ یو آر مفت کے لئے کیمرے کے ساتھ تازہ ترین رنگ موبائلوں کو اپ ڈیٹ کرنے کے حقدار! 08002986030 پر موبائل اپ ڈیٹ شریک فری کال
spam	امکانات نقد جیتنے کے لئے! 100 سے 20،000 پونڈ سے TXT> CSH11 اور 87575. لاگت 150p / دن، 6 کے، 16+  جواب لاگو کرنے کے لئے بھیجیں HL 4 کی معلومات
spam	فوری! آپ ہمارے Ã ¥ ایک £ 100،000 انعام لاٹری میں ایک 1 ہفتہ مفت کی رکنیت حاصل کر چکے ہیں! لفظ TXT: کوئی کا دعوی: 81010 T & C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18
spam	XXXMobileMovieClub: آپ کے کریڈٹ کو استعمال کرنے کے لئے، اگلے TXT پیغام میں  کے لنک پر کلک کریں یا یہاں کلک کریں >> HTTP: // WAP. xxxmobilemovieclub.com؟n=QJKGIGHJJGCBL
spam	انگلینڈ وی میسیڈونیا - سے مت کرنا مس اہداف / ٹیم خبر. کو 87077 کوشش 87077 مثلا انگلینڈ الرحمن قومی ٹیم TXT: ویلز، سکاٹ لینڈ  POBOXox36504W45WQ 16+
spam	YES جواب دیتے یا NO طرف رنگ ٹونز برطانیہ کو آپ کی رکنیت کے لئے شکریہ آپ کے موبائل چارج کیا جائے گا    £ 5 / ماہ مہربانی تصدیق کریں. آپ کوئی جواب تو آپ کو چارج نہیں کیا جائے گا
